Harden,"Harden, New South Wales",Harden,New South Wales,"https://en.wikipedia.org/wiki/Harden,_New_South_Wales",34°33′11″S,148°21′46″E,-34.55305555555555,148.36277777777778,0,,1900
Hawks Nest,"Hawks Nest, New South Wales",Hawks Nest,New South Wales,"https://en.wikipedia.org/wiki/Hawks_Nest,_New_South_Wales",32°40′S,152°11′E,-32.666666666666664,152.18333333333334,0,,1223
Hazelbrook,"Hazelbrook, New South Wales",Hazelbrook,New South Wales,"https://en.wikipedia.org/wiki/Hazelbrook,_New_South_Wales",33°44′S,150°27′E,-33.733333333333334,150.45,0,,5077
Heddon Greta,"Heddon Greta, New South Wales",Heddon Greta,New South Wales,"https://en.wikipedia.org/wiki/Heddon_Greta,_New_South_Wales",32°48′21″S,151°30′36″E,-32.80583333333333,151.51,0,,2838
Henty,"Henty, New South Wales",Henty,New South Wales,"https://en.wikipedia.org/wiki/Henty,_New_South_Wales",35°31′12″S,147°02′06″E,-35.519999999999996,147.035,0,,1237
Huskisson,"Huskisson, New South Wales",Huskisson,New South Wales,"https://en.wikipedia.org/wiki/Huskisson,_New_South_Wales",35°02′31″S,150°40′17″E,-35.04194444444444,150.67138888888888,0,,786
Ivanhoe,"Ivanhoe, New South Wales",Ivanhoe,New South Wales,"https://en.wikipedia.org/wiki/Ivanhoe,_New_South_Wales",32°54′59″S,144°17′58″E,-32.91638888888889,144.29944444444445,0,,162
Jindabyne,"Jindabyne, New South Wales",Jindabyne,New South Wales,"https://en.wikipedia.org/wiki/Jindabyne,_New_South_Wales",36°24′0″S,148°37′0″E,-36.4,148.61666666666667,0,,2986
Jugiong,Jugiong,Jugiong,,https://en.wikipedia.org/wiki/Jugiong,34°49′23″S,148°19′29″E,-34.823055555555555,148.32472222222222,0,,255
Kandos,"Kandos, New South Wales",Kandos,New South Wales,"https://en.wikipedia.org/wiki/Kandos,_New_South_Wales",32°51′33″S,149°58′25″E,-32.85916666666667,149.97361111111113,0,,1263
Kearsley,"Kearsley, New South Wales",Kearsley,New South Wales,"https://en.wikipedia.org/wiki/Kearsley,_New_South_Wales",32°51′25″S,151°23′49″E,-32.856944444444444,151.39694444444444,0,,861
Kinchela,"Kinchela, New South Wales",Kinchela,New South Wales,"https://en.wikipedia.org/wiki/Kinchela,_New_South_Wales",30°59′37″S,152°59′30″E,-30.99361111111111,152.99166666666665,0,,0
Kurrajong,"Kurrajong, New South Wales",Kurrajong,New South Wales,"https://en.wikipedia.org/wiki/Kurrajong,_New_South_Wales",33°33′S,150°40′E,-33.55,150.66666666666666,0,,3113
Lake Cargelligo,"Lake Cargelligo, New South Wales",Lake Cargelligo,New South Wales,"https://en.wikipedia.org/wiki/Lake_Cargelligo,_New_South_Wales",33°17′54″S,146°22′26″E,-33.29833333333333,146.3738888888889,0,,1430
Lake Illawarra,"Lake Illawarra, New South Wales",Lake Illawarra,New South Wales,"https://en.wikipedia.org/wiki/Lake_Illawarra,_New_South_Wales",34°32′30″S,150°51′30″E,-34.541666666666664,150.85833333333332,0,,3288
Lapstone,"Lapstone, New South Wales",Lapstone,New South Wales,"https://en.wikipedia.org/wiki/Lapstone,_New_South_Wales",33°46′26″S,150°38′13″E,-33.77388888888889,150.63694444444442,0,,961
Lawson,"Lawson, New South Wales",Lawson,New South Wales,"https://en.wikipedia.org/wiki/Lawson,_New_South_Wales",33°43′10″S,150°25′47″E,-33.71944444444445,150.4297222222222,0,,2651
Leura,"Leura, New South Wales",Leura,New South Wales,"https://en.wikipedia.org/wiki/Leura,_New_South_Wales",33°43′S,150°20′E,-33.71666666666667,150.33333333333334,0,,4503
Macksville,"Macksville, New South Wales",Macksville,New South Wales,"https://en.wikipedia.org/wiki/Macksville,_New_South_Wales",30°43′0″S,152°55′0″E,-30.716666666666665,152.91666666666666,0,,2782
Manildra,"Manildra, New South Wales",Manildra,New South Wales,"https://en.wikipedia.org/wiki/Manildra,_New_South_Wales",33°11′S,148°41′E,-33.18333333333333,148.68333333333334,0,,529
Manilla,"Manilla, New South Wales",Manilla,New South Wales,"https://en.wikipedia.org/wiki/Manilla,_New_South_Wales",30°45′0″S,150°43′0″E,-30.75,150.71666666666667,0,,2386
