"Onslow, Western Australia",Onslow,Western Australia,"https://en.wikipedia.org/wiki/Onslow,_Western_Australia",21°38′S,115°07′E,-21.633333333333333,115.11666666666666,1885 (1925 moved),1924
Biloela,Biloela,Queensland,https://en.wikipedia.org/wiki/Biloela,24°24′01″S,150°30′48″E,-24.400277777777777,150.51333333333332,1924,1924
"Monto, Queensland",Monto,Queensland,"https://en.wikipedia.org/wiki/Monto,_Queensland",24°51′51″S,151°07′24″E,-24.86416666666667,151.12333333333333,1924,1924
"Murray Bridge, South Australia",Murray Bridge,South Australia,"https://en.wikipedia.org/wiki/Murray_Bridge,_South_Australia",35°07′01″S,139°16′01″E,-35.11694444444444,139.26694444444445,1924,1924
"Katherine, Northern Territory",Katherine,Northern Territory,"https://en.wikipedia.org/wiki/Katherine,_Northern_Territory",14°28′0″S,132°16′0″E,-14.466666666666667,132.26666666666668,1926,1926
Tarraleah,Tarraleah,Tasmania,https://en.wikipedia.org/wiki/Tarraleah,42°18′S,146°26′E,-42.3,146.43333333333334,1934,1934
"Seventeen Seventy, Queensland",Seventeen Seventy,Queensland,"https://en.wikipedia.org/wiki/Seventeen_Seventy,_Queensland",24°10′7″S,151°52′55″E,-24.16861111111111,151.88194444444446,,1936
"Loveday, South Australia",Loveday,South Australia,"https://en.wikipedia.org/wiki/Loveday,_South_Australia",34°17′S,140°26′E,-34.28333333333333,140.43333333333334,1 February 1940 (town),1940
"Wittenoom, Western Australia",Wittenoom,Western Australia,"https://en.wikipedia.org/wiki/Wittenoom,_Western_Australia",22°14′23″S,118°20′05″E,-22.239722222222223,118.33472222222221,1950,1946
"Bronte Park, Tasmania",Bronte Park,Tasmania,"https://en.wikipedia.org/wiki/Bronte_Park,_Tasmania",42°08′S,146°30′E,-42.13333333333333,146.5,1947,1947
"Woomera, South Australia",Woomera,South Australia,"https://en.wikipedia.org/wiki/Woomera,_South_Australia",31°12′0″S,136°49′0″E,-31.2,136.81666666666666,1947,1947
"Bindoon, Western Australia",Bindoon,Western Australia,"https://en.wikipedia.org/wiki/Bindoon,_Western_Australia",31°22′48″S,116°05′49″E,-31.38,116.09694444444445,1953,1953
"Jurien Bay, Western Australia",Jurien Bay,Western Australia,"https://en.wikipedia.org/wiki/Jurien_Bay,_Western_Australia",30°17′49″S,115°02′31″E,-30.296944444444446,115.04194444444444,1950s,1956
"Tom Price, Western Australia",Tom Price,Western Australia,"https://en.wikipedia.org/wiki/Tom_Price,_Western_Australia",22°41′38″S,117°47′42″E,-22.69388888888889,117.795,1960s,1960
"Kununurra, Western Australia",Kununurra,Western Australia,"https://en.wikipedia.org/wiki/Kununurra,_Western_Australia",15°46′25″S,128°44′19″E,-15.773611111111112,128.7386111111111,1961,1961
"Weipa, Queensland",Weipa,Queensland,"https://en.wikipedia.org/wiki/Weipa,_Queensland",12°37′S,141°52′E,-12.616666666666667,141.86666666666667,1961,1961
"Dampier, Western Australia",Dampier,Western Australia,"https://en.wikipedia.org/wiki/Dampier,_Western_Australia",20°40′S,116°43′E,-20.666666666666668,116.71666666666667,1965,1965
"Goldsworthy, Western Australia",Goldsworthy,Western Australia,"https://en.wikipedia.org/wiki/Goldsworthy,_Western_Australia",20°20′31″S,119°31′16″E,-20.341944444444444,119.52111111111111,1965,1965
"Newman, Western Australia",Newman,Western Australia,"https://en.wikipedia.org/wiki/Newman,_Western_Australia",23°21′14″S,119°43′55″E,-23.35388888888889,119.73194444444445,1966,1966
"Exmouth, Western Australia",Exmouth,Western Australia,"https://en.wikipedia.org/wiki/Exmouth,_Western_Australia",21°55′59″S,114°7′41″E,-21.93305555555556,114.12805555555555,1964,1967
"Karratha, Western Australia",Karratha,Western Australia,"https://en.wikipedia.org/wiki/Karratha,_Western_Australia",20°44′11″S,116°50′47″E,-20.73638888888889,116.84638888888888,1968,1968
Moranbah,Moranbah,Queensland,https://en.wikipedia.org/wiki/Moranbah,22°00′06″S,148°03′12″E,-22.001666666666665,148.05333333333334,1969,1969
"Ravenswood, Western Australia",Ravenswood,Western Australia,"https://en.wikipedia.org/wiki/Ravenswood,_Western_Australia",32°35′00″S,115°50′00″E,-32.583333333333336,115.83333333333333,1970,1970
"Shay Gap, Western Australia",Shay Gap,Western Australia,"https://en.wikipedia.org/wiki/Shay_Gap,_Western_Australia",20°29′44″S,120°09′59″E,-20.495555555555555,120.16638888888889,1972,1972
Joondalup,Joondalup,Western Australia,https://en.wikipedia.org/wiki/Joondalup,31°44′42″S,115°45′58″E,-31.745,115.76611111111112,1980s,1980
"Palmerston, Northern Territory",Palmerston,Northern Territory,"https://en.wikipedia.org/wiki/Palmerston,_Northern_Territory",12°28′50″S,130°58′59″E,-12.480555555555556,130.98305555555555,1981,1981
"Jabiru, Northern Territory",Jabiru,Northern Territory,"https://en.wikipedia.org/wiki/Jabiru,_Northern_Territory",12°40′S,132°50′E,-12.666666666666666,132.83333333333334,,1982
"Roxby Downs, South Australia",Roxby Downs,South Australia,"https://en.wikipedia.org/wiki/Roxby_Downs,_South_Australia",30°33′45″S,136°52′42″E,-30.5625,136.87833333333333,20 November 1986 (town),1987
